	-log10(fdr_BH)	log2(fold_change)	Gene
sp|P82930|RT34_HUMAN Small ribosomal subunit protein mS34 OS=Homo sapiens OX=9606 GN=MRPS34 PE=1 SV=2	1.2857385042006004	0.2926074730310939	MRPS34
sp|P82932|RT06_HUMAN Small ribosomal subunit protein bS6m OS=Homo sapiens OX=9606 GN=MRPS6 PE=1 SV=3	1.6589156413938986	-0.6266888653423494	MRPS6
sp|P82933|RT09_HUMAN Small ribosomal subunit protein uS9m OS=Homo sapiens OX=9606 GN=MRPS9 PE=1 SV=2	1.1491996069301644	0.586538888270669	MRPS9
sp|P82970|HMGN5_HUMAN High mobility group nucleosome-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=HMGN5 PE=1 SV=1	0.7527284490263408	-0.4800708130999214	HMGN5
sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=3	1.7859201448542488	-0.24760376854889454	SARNP
sp|P83111|LACTB_HUMAN Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2	1.8163905151335884	-0.45067046198182587	LACTB
sp|P83731|RL24_HUMAN Large ribosomal subunit protein eL24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1	1.6426965733446746	0.2752787970803594	RPL24
sp|P83876|TXN4A_HUMAN Thioredoxin-like protein 4A OS=Homo sapiens OX=9606 GN=TXNL4A PE=1 SV=1	4.892154625349321	-2.848386407724427	TXNL4A
sp|P83881|RL36A_HUMAN Large ribosomal subunit protein eL42 OS=Homo sapiens OX=9606 GN=RPL36A PE=1 SV=2	0.4928035242434182	-0.33240784199523876	RPL36A
sp|P83916|CBX1_HUMAN Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1	0.8140842997129577	-0.1740579942712941	CBX1
sp|P84022|SMAD3_HUMAN Mothers against decapentaplegic homolog 3 OS=Homo sapiens OX=9606 GN=SMAD3 PE=1 SV=1	4.323473867238214	2.4847282096992207	SMAD3
sp|P84085|ARF5_HUMAN ADP-ribosylation factor 5 OS=Homo sapiens OX=9606 GN=ARF5 PE=1 SV=2	0.20480434408494153	0.04096830899079107	ARF5
sp|P84090|ERH_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1	1.629620062998621	-0.20292869425017113	ERH
sp|P84095|RHOG_HUMAN Rho-related GTP-binding protein RhoG OS=Homo sapiens OX=9606 GN=RHOG PE=1 SV=1	0.42250584146569425	0.12170818069112388	RHOG
sp|P84098|RL19_HUMAN Large ribosomal subunit protein eL19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1	0.5215729388533259	0.1619502916429556	RPL19
sp|P84103|SRSF3_HUMAN Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1	0.5906830831044448	-0.10901786865266305	SRSF3
sp|P84157|MXRA7_HUMAN Matrix-remodeling-associated protein 7 OS=Homo sapiens OX=9606 GN=MXRA7 PE=1 SV=1	1.1529546910983535	-0.21975584573112827	MXRA7
sp|P84243|H33_HUMAN Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2	0.0073421362248292	-0.002397037502561039	H3-3A
sp|P85037|FOXK1_HUMAN Forkhead box protein K1 OS=Homo sapiens OX=9606 GN=FOXK1 PE=1 SV=1	4.944538873621926	3.052852484960559	FOXK1
sp|P86397|HTD2_HUMAN Hydroxyacyl-thioester dehydratase type 2, mitochondrial OS=Homo sapiens OX=9606 GN=HTD2 PE=1 SV=1	0.02205793574557963	-0.006018471085671273	HTD2
sp|P98082|DAB2_HUMAN Disabled homolog 2 OS=Homo sapiens OX=9606 GN=DAB2 PE=1 SV=3	1.4944004799285564	0.4965331497147042	DAB2
sp|P98160|PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4	1.9496720100821945	1.205299091144637	HSPG2
sp|P98172|EFNB1_HUMAN Ephrin-B1 OS=Homo sapiens OX=9606 GN=EFNB1 PE=1 SV=1	6.235332676506099	-3.5996972947669827	EFNB1
sp|P98175|RBM10_HUMAN RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3	2.5200959128002656	-0.3968583965315731	RBM10
sp|P98179|RBM3_HUMAN RNA-binding protein 3 OS=Homo sapiens OX=9606 GN=RBM3 PE=1 SV=1	1.3051793285393358	-0.20631562783202262	RBM3
sp|P98194|AT2C1_HUMAN Calcium-transporting ATPase type 2C member 1 OS=Homo sapiens OX=9606 GN=ATP2C1 PE=1 SV=3	0.9070673136599148	-0.42570193800713524	ATP2C1
sp|P99999|CYC_HUMAN Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2	1.8599300136019357	0.23832782192344748	CYCS
sp|Q00059|TFAM_HUMAN Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1	1.2209333518118788	0.3402133877876389	TFAM
sp|Q00169|PIPNA_HUMAN Phosphatidylinositol transfer protein alpha isoform OS=Homo sapiens OX=9606 GN=PITPNA PE=1 SV=2	0.2623981778828189	0.21464970581453563	PITPNA
sp|Q00325|S25A3_HUMAN Solute carrier family 25 member 3 OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2	0.5004146027580966	0.06661713404874225	SLC25A3
sp|Q00341|VIGLN_HUMAN Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2	0.6614818152646318	0.04775052209690911	HDLBP
sp|Q00535|CDK5_HUMAN Cyclin-dependent kinase 5 OS=Homo sapiens OX=9606 GN=CDK5 PE=1 SV=3	3.2770050712226406	0.8900579162362408	CDK5
sp|Q00577|PURA_HUMAN Transcriptional activator protein Pur-alpha OS=Homo sapiens OX=9606 GN=PURA PE=1 SV=2	2.8446632618388454	-0.6857164757203262	PURA
sp|Q00587|BORG5_HUMAN Cdc42 effector protein 1 OS=Homo sapiens OX=9606 GN=CDC42EP1 PE=1 SV=1	0.9009295026730098	-0.4504736976671129	CDC42EP1
sp|Q00610|CLH1_HUMAN Clathrin heavy chain 1 OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=5	1.679119463162087	0.12096699037128622	CLTC
sp|Q00688|FKBP3_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1	0.055252119261353067	-0.01876926376902488	FKBP3
sp|Q00765|REEP5_HUMAN Receptor expression-enhancing protein 5 OS=Homo sapiens OX=9606 GN=REEP5 PE=1 SV=3	1.7689482725690446	0.2967248536769145	REEP5
sp|Q00796|DHSO_HUMAN Sorbitol dehydrogenase OS=Homo sapiens OX=9606 GN=SORD PE=1 SV=4	0.27622547615597964	0.21864405355661187	SORD
sp|Q00839|HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	0.0649513342153259	0.005427520187579082	HNRNPU
sp|Q00973|B4GN1_HUMAN Beta-1,4 N-acetylgalactosaminyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GALNT1 PE=1 SV=2	6.330924931905506	3.9281881189588352	B4GALNT1
sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3	0.5268481610871346	-0.06870294226488194	U2AF1
sp|Q01082|SPTB2_HUMAN Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2	2.1876294168682793	0.1887205625241718	SPTBN1
sp|Q01085|TIAR_HUMAN Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1	1.7580146672587877	0.34117608291003976	TIAL1
sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3	1.499696580558558	-0.3368110768877126	SET
sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4	0.3143149759988802	0.08677650151411676	SRSF2
sp|Q01196|RUNX1_HUMAN Runt-related transcription factor 1 OS=Homo sapiens OX=9606 GN=RUNX1 PE=1 SV=3	3.6838692573730403	1.1310454236922562	RUNX1
sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2	1.2896611907312905	0.5511952405902965	AMPD2
sp|Q01469|FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3	2.293780581652105	0.8204629500584565	FABP5
sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5	0.06481042151667002	-0.007844754869505532	CAP1
sp|Q01581|HMCS1_HUMAN Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCS1 PE=1 SV=2	0.02950427191944492	-0.014423179958297672	HMGCS1
sp|Q01628|IFM3_HUMAN Interferon-induced transmembrane protein 3 OS=Homo sapiens OX=9606 GN=IFITM3 PE=1 SV=2	2.555454165126644	-0.6776099236957994	IFITM3
sp|Q01638|ILRL1_HUMAN Interleukin-1 receptor-like 1 OS=Homo sapiens OX=9606 GN=IL1RL1 PE=1 SV=4	4.195764957776454	2.136725092593041	IL1RL1
sp|Q01650|LAT1_HUMAN Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2	0.557243973429276	-0.15193334398547365	SLC7A5
sp|Q01658|NC2B_HUMAN Protein Dr1 OS=Homo sapiens OX=9606 GN=DR1 PE=1 SV=1	0.7938966112820819	0.48114698695008884	DR1
sp|Q01780|EXOSX_HUMAN Exosome component 10 OS=Homo sapiens OX=9606 GN=EXOSC10 PE=1 SV=2	0.8268763223784316	0.2607570441283849	EXOSC10
sp|Q01813|PFKAP_HUMAN ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2	4.460387680858982	0.9267801402209095	PFKP
sp|Q01844|EWS_HUMAN RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1	1.8441014741845616	-0.2605142116529723	EWSR1
sp|Q01968|OCRL_HUMAN Inositol polyphosphate 5-phosphatase OCRL OS=Homo sapiens OX=9606 GN=OCRL PE=1 SV=3	0.36944539453724956	0.12069079852200981	OCRL
sp|Q01970|PLCB3_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens OX=9606 GN=PLCB3 PE=1 SV=2	0.01861687333704033	-0.00943900960485955	PLCB3
sp|Q01995|TAGL_HUMAN Transgelin OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=4	1.1457088325253086	0.22687918852415212	TAGLN
sp|Q02040|AK17A_HUMAN A-kinase anchor protein 17A OS=Homo sapiens OX=9606 GN=AKAP17A PE=1 SV=2	0.029011128016951254	-0.022080349763386353	AKAP17A
sp|Q02078|MEF2A_HUMAN Myocyte-specific enhancer factor 2A OS=Homo sapiens OX=9606 GN=MEF2A PE=1 SV=1	0.773020700577562	0.2672995738027043	MEF2A
sp|Q02127|PYRD_HUMAN Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3	5.437121971317062	3.112862084176836	DHODH
sp|Q02218|ODO1_HUMAN 2-oxoglutarate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3	0.5150558012248735	0.08897218894814474	OGDH
sp|Q02241|KIF23_HUMAN Kinesin-like protein KIF23 OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=3	1.7767137709523204	-0.43527742294000643	KIF23
sp|Q02252|MMSA_HUMAN Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2	4.105012185639163	-1.443484903014261	ALDH6A1
sp|Q02318|CP27A_HUMAN Sterol 26-hydroxylase, mitochondrial OS=Homo sapiens OX=9606 GN=CYP27A1 PE=1 SV=1	3.5271404671745117	-2.2162629365466278	CYP27A1
sp|Q02338|BDH_HUMAN D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=BDH1 PE=1 SV=3	5.5722822886258285	-2.7713390979922345	BDH1
sp|Q02388|CO7A1_HUMAN Collagen alpha-1(VII) chain OS=Homo sapiens OX=9606 GN=COL7A1 PE=1 SV=2	1.9122858776978267	-0.7919765469402298	COL7A1
sp|Q02447|SP3_HUMAN Transcription factor Sp3 OS=Homo sapiens OX=9606 GN=SP3 PE=1 SV=3	1.071483171906021	-0.37364138272327607	SP3
sp|Q02543|RL18A_HUMAN Large ribosomal subunit protein eL20 OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2	1.89991561687302	0.4462590283404959	RPL18A
sp|Q02750|MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2	0.13306297798956165	0.08145193677216964	MAP2K1
sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3	4.610535637850362	0.755633825611143	FKBP4
sp|Q02809|PLOD1_HUMAN Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens OX=9606 GN=PLOD1 PE=1 SV=2	1.8249063389366729	-0.11737944906126518	PLOD1
sp|Q02818|NUCB1_HUMAN Nucleobindin-1 OS=Homo sapiens OX=9606 GN=NUCB1 PE=1 SV=4	1.3822374793764907	0.21411327194557384	NUCB1
sp|Q02878|RL6_HUMAN Large ribosomal subunit protein eL6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	2.940514821416524	0.12638002506284418	RPL6
sp|Q02880|TOP2B_HUMAN DNA topoisomerase 2-beta OS=Homo sapiens OX=9606 GN=TOP2B PE=1 SV=3	2.5490238802970007	0.38779218285661876	TOP2B
sp|Q02952|AKA12_HUMAN A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	4.944538873621926	0.5630997601773093	AKAP12
sp|Q02978|M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3	0.24430489764353452	0.06128889391237424	SLC25A11
sp|Q03001|DYST_HUMAN Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=4	1.7536325362171123	0.1951622039608435	DST
sp|Q03113|GNA12_HUMAN Guanine nucleotide-binding protein subunit alpha-12 OS=Homo sapiens OX=9606 GN=GNA12 PE=1 SV=4	0.2795649581626886	0.11923472779759096	GNA12
sp|Q03135|CAV1_HUMAN Caveolin-1 OS=Homo sapiens OX=9606 GN=CAV1 PE=1 SV=4	2.602539724731066	0.2719435011736002	CAV1
sp|Q03164|KMT2A_HUMAN Histone-lysine N-methyltransferase 2A OS=Homo sapiens OX=9606 GN=KMT2A PE=1 SV=5	0.5310795609508064	0.2705555687875414	KMT2A
sp|Q03169|TNAP2_HUMAN Tumor necrosis factor alpha-induced protein 2 OS=Homo sapiens OX=9606 GN=TNFAIP2 PE=1 SV=2	3.496136548026103	-1.760950915548119	TNFAIP2
sp|Q03252|LMNB2_HUMAN Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4	0.14276116800396624	-0.02005057718447989	LMNB2
sp|Q03405|UPAR_HUMAN Urokinase plasminogen activator surface receptor OS=Homo sapiens OX=9606 GN=PLAUR PE=1 SV=1	2.3700080318656496	-0.9145635267125628	PLAUR
sp|Q03518|TAP1_HUMAN Antigen peptide transporter 1 OS=Homo sapiens OX=9606 GN=TAP1 PE=1 SV=3	4.410445518359371	-1.4847018009424737	TAP1
sp|Q03519|TAP2_HUMAN Antigen peptide transporter 2 OS=Homo sapiens OX=9606 GN=TAP2 PE=1 SV=1	3.4266355445364436	-1.459901066595569	TAP2
sp|Q03701|CEBPZ_HUMAN CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3	2.2074813509866527	0.7638808746990124	CEBPZ
sp|Q04206|TF65_HUMAN Transcription factor p65 OS=Homo sapiens OX=9606 GN=RELA PE=1 SV=2	3.9460577852441716	0.7620851670348665	RELA
sp|Q04323|UBXN1_HUMAN UBX domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=2	0.29926102586638464	-0.14452024422797127	UBXN1
sp|Q04446|GLGB_HUMAN 1,4-alpha-glucan-branching enzyme OS=Homo sapiens OX=9606 GN=GBE1 PE=1 SV=3	1.240627671198582	-0.21194500547424455	GBE1
sp|Q04637|IF4G1_HUMAN Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4	1.4781223803214665	0.13401107286986436	EIF4G1
sp|Q04656|ATP7A_HUMAN Copper-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP7A PE=1 SV=4	1.0075714406853309	-0.3564864372884313	ATP7A
sp|Q04721|NOTC2_HUMAN Neurogenic locus notch homolog protein 2 OS=Homo sapiens OX=9606 GN=NOTCH2 PE=1 SV=3	2.5767572653599102	-0.7911384306890761	NOTCH2
sp|Q04760|LGUL_HUMAN Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4	2.3538780611078827	0.44474413381511557	GLO1
sp|Q04828|AK1C1_HUMAN Aldo-keto reductase family 1 member C1 OS=Homo sapiens OX=9606 GN=AKR1C1 PE=1 SV=1	6.8101005899225315	3.446485827210918	AKR1C1
sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1	2.789032801614327	0.8212776458325578	SSBP1
sp|Q04917|1433F_HUMAN 14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4	1.393843211161916	0.27731387944369534	YWHAH
sp|Q04941|PLP2_HUMAN Proteolipid protein 2 OS=Homo sapiens OX=9606 GN=PLP2 PE=1 SV=1	1.2058033232803	0.39599036662679665	PLP2
sp|Q05048|CSTF1_HUMAN Cleavage stimulation factor subunit 1 OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1	0.6323925373268038	0.16783383947582953	CSTF1
sp|Q05086|UBE3A_HUMAN Ubiquitin-protein ligase E3A OS=Homo sapiens OX=9606 GN=UBE3A PE=1 SV=4	0.1916496882152641	-0.14738703546594545	UBE3A
sp|Q05209|PTN12_HUMAN Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens OX=9606 GN=PTPN12 PE=1 SV=3	0.40992173353245437	0.18306253721022514	PTPN12
sp|Q05397|FAK1_HUMAN Focal adhesion kinase 1 OS=Homo sapiens OX=9606 GN=PTK2 PE=1 SV=2	1.045337425788887	0.36576545278598416	PTK2
sp|Q05519|SRS11_HUMAN Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1	0.12652047362810834	0.06415913179323746	SRSF11
sp|Q05639|EF1A2_HUMAN Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1	5.137650482356437	0.7387551041267142	EEF1A2
sp|Q05682|CALD1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3	1.825154384251243	-0.14225545099811066	CALD1
sp|Q05707|COEA1_HUMAN Collagen alpha-1(XIV) chain OS=Homo sapiens OX=9606 GN=COL14A1 PE=1 SV=3	3.8380404202067955	-1.9669424669920945	COL14A1
sp|Q05D32|CTSL2_HUMAN CTD small phosphatase-like protein 2 OS=Homo sapiens OX=9606 GN=CTDSPL2 PE=1 SV=2	0.35789649594566403	0.10448167979166145	CTDSPL2
sp|Q06033|ITIH3_HUMAN Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=2	3.8132453176097867	-1.1895681742432038	ITIH3
sp|Q06124|PTN11_HUMAN Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=3	1.8038919657716268	0.7834564592489127	PTPN11
sp|Q06136|KDSR_HUMAN 3-ketodihydrosphingosine reductase OS=Homo sapiens OX=9606 GN=KDSR PE=1 SV=1	4.381754163007433	-2.4394640133373784	KDSR
sp|Q06210|GFPT1_HUMAN Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens OX=9606 GN=GFPT1 PE=1 SV=3	2.827912413532407	0.8566732092710383	GFPT1
sp|Q06265|EXOS9_HUMAN Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3	0.5952150867677217	0.24658946560752115	EXOSC9
sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1	1.0785121830911266	0.22505593213585362	PSME1
sp|Q06330|SUH_HUMAN Recombining binding protein suppressor of hairless OS=Homo sapiens OX=9606 GN=RBPJ PE=1 SV=3	6.945359340466823	2.083644742255534	RBPJ
sp|Q06481|APLP2_HUMAN Amyloid beta precursor like protein 2 OS=Homo sapiens OX=9606 GN=APLP2 PE=1 SV=2	3.9781939397346227	-0.6896500652933812	APLP2
sp|Q06587|RING1_HUMAN E3 ubiquitin-protein ligase RING1 OS=Homo sapiens OX=9606 GN=RING1 PE=1 SV=2	0.07571241477850889	-0.03528955880832273	RING1
sp|Q06787|FMR1_HUMAN Fragile X messenger ribonucleoprotein 1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1	2.089347339188877	-0.7699921804908335	FMR1
sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1	1.4295748861881084	-0.18269586178898378	PRDX1
sp|Q07020|RL18_HUMAN Large ribosomal subunit protein eL18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2	0.0995486324032851	-0.010364392478765971	RPL18
sp|Q07021|C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1	1.0636013803897804	0.11993983056930935	C1QBP
sp|Q07065|CKAP4_HUMAN Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	2.732843016724166	0.1932631931109705	CKAP4
sp|Q07075|AMPE_HUMAN Glutamyl aminopeptidase OS=Homo sapiens OX=9606 GN=ENPEP PE=1 SV=3	3.707999265454982	1.8439129656694084	ENPEP
sp|Q07157|ZO1_HUMAN Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3	0.8078876643769604	0.3210034529650693	TJP1
sp|Q07666|KHDR1_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1	0.044726184012250696	-0.008071924388192153	KHDRBS1
sp|Q07812|BAX_HUMAN Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1	0.09547945660683176	0.047482186076622024	BAX
sp|Q07866|KLC1_HUMAN Kinesin light chain 1 OS=Homo sapiens OX=9606 GN=KLC1 PE=1 SV=2	0.7913562786669301	0.21928478309006377	KLC1
sp|Q07954|LRP1_HUMAN Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens OX=9606 GN=LRP1 PE=1 SV=2	1.0742355841440914	0.20462029245755087	LRP1
sp|Q07955|SRSF1_HUMAN Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2	2.1896068711192074	-0.12974586275843292	SRSF1
sp|Q07960|RHG01_HUMAN Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1	0.18739099504615447	0.05857088673322686	ARHGAP1
sp|Q08043|ACTN3_HUMAN Alpha-actinin-3 OS=Homo sapiens OX=9606 GN=ACTN3 PE=1 SV=2	1.5629160390318637	-0.17891388362119298	ACTN3
sp|Q08170|SRSF4_HUMAN Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2	0.014446117324560687	0.005490438968326461	SRSF4
sp|Q08209|PP2BA_HUMAN Protein phosphatase 3 catalytic subunit alpha OS=Homo sapiens OX=9606 GN=PPP3CA PE=1 SV=1	3.1695610477972775	0.38446608747087874	PPP3CA
sp|Q08211|DHX9_HUMAN ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4	0.14437574424800784	0.01538867800533228	DHX9
sp|Q08257|QOR_HUMAN Quinone oxidoreductase OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1	1.7485256147090427	0.3655080408524297	CRYZ
sp|Q08357|S20A2_HUMAN Sodium-dependent phosphate transporter 2 OS=Homo sapiens OX=9606 GN=SLC20A2 PE=1 SV=1	0.9458046310066117	-0.34352641679562534	SLC20A2
sp|Q08378|GOGA3_HUMAN Golgin subfamily A member 3 OS=Homo sapiens OX=9606 GN=GOLGA3 PE=1 SV=2	1.1497152462766924	-0.4651570584673461	GOLGA3
sp|Q08379|GOGA2_HUMAN Golgin subfamily A member 2 OS=Homo sapiens OX=9606 GN=GOLGA2 PE=1 SV=3	1.1341276935515212	-0.10465908241387172	GOLGA2
sp|Q08380|LG3BP_HUMAN Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1	0.3025970530203629	-0.05487217849057907	LGALS3BP
sp|Q08397|LOXL1_HUMAN Lysyl oxidase homolog 1 OS=Homo sapiens OX=9606 GN=LOXL1 PE=1 SV=2	0.6006187485128283	-0.3410976049991137	LOXL1
sp|Q08431|MFGM_HUMAN Lactadherin OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=3	6.028511587855544	2.9120841639468056	MFGE8
sp|Q08623|HDHD1_HUMAN Pseudouridine-5'-phosphatase OS=Homo sapiens OX=9606 GN=PUDP PE=1 SV=3	5.823366693142803	-3.060157660290311	PUDP
sp|Q08722|CD47_HUMAN Leukocyte surface antigen CD47 OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1	6.273648489276518	-0.33245057098109465	CD47
sp|Q08752|PPID_HUMAN Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens OX=9606 GN=PPID PE=1 SV=3	3.221816660041119	0.8328960555207905	PPID
sp|Q08945|SSRP1_HUMAN FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1	0.264955654605611	0.041944869847212574	SSRP1
sp|Q08AF3|SLFN5_HUMAN Schlafen family member 5 OS=Homo sapiens OX=9606 GN=SLFN5 PE=1 SV=1	1.435195977433309	-0.4208105761314835	SLFN5
sp|Q08AM6|VAC14_HUMAN Protein VAC14 homolog OS=Homo sapiens OX=9606 GN=VAC14 PE=1 SV=1	1.7017140636711328	0.9754117876680187	VAC14
sp|Q08J23|NSUN2_HUMAN RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2	1.3590421744629557	0.5855147088546497	NSUN2
sp|Q09028|RBBP4_HUMAN Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3	0.05665429735838579	-0.009799104818338567	RBBP4
