	-log10(fdr_BH)	log2(fold_change)	Gene
sp|Q6IAA8|LTOR1_HUMAN Ragulator complex protein LAMTOR1 OS=Homo sapiens OX=9606 GN=LAMTOR1 PE=1 SV=2	0.3230295279064137	-0.11936605591410154	LAMTOR1
sp|Q6IAN0|DRS7B_HUMAN Dehydrogenase/reductase SDR family member 7B OS=Homo sapiens OX=9606 GN=DHRS7B PE=1 SV=2	1.7351491584285623	-0.32320931255973967	DHRS7B
sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2	0.06544985258866717	0.03270740787762283	TWF2
sp|Q6IN84|MRM1_HUMAN rRNA methyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=MRM1 PE=1 SV=1	0.1304334535908087	-0.03489657334100382	MRM1
sp|Q6IN85|P4R3A_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1	1.543880075482591	-0.6220042457372379	PPP4R3A
sp|Q6IQ22|RAB12_HUMAN Ras-related protein Rab-12 OS=Homo sapiens OX=9606 GN=RAB12 PE=1 SV=3	0.5003773497350378	-0.184121308714056	RAB12
sp|Q6L8Q7|PDE12_HUMAN 2',5'-phosphodiesterase 12 OS=Homo sapiens OX=9606 GN=PDE12 PE=1 SV=2	0.01900544928925282	-0.021130007751656632	PDE12
sp|Q6NTF9|RHBD2_HUMAN Rhomboid domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RHBDD2 PE=1 SV=2	0.21780192972291623	0.07484577843378015	RHBDD2
sp|Q6NUK1|SCMC1_HUMAN Mitochondrial adenyl nucleotide antiporter SLC25A24 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2	0.31728127634330683	0.10180581609236639	SLC25A24
sp|Q6NUM9|RETST_HUMAN All-trans-retinol 13,14-reductase OS=Homo sapiens OX=9606 GN=RETSAT PE=1 SV=2	0.10215289282877849	-0.09290358322785786	RETSAT
sp|Q6NUQ1|RINT1_HUMAN RAD50-interacting protein 1 OS=Homo sapiens OX=9606 GN=RINT1 PE=1 SV=1	1.3078204621207667	0.36124249994536095	RINT1
sp|Q6NUQ4|TM214_HUMAN Transmembrane protein 214 OS=Homo sapiens OX=9606 GN=TMEM214 PE=1 SV=2	1.3244742546755306	-0.40648395612010396	TMEM214
sp|Q6NVY1|HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2	0.8128768944176381	-0.35095014167571364	HIBCH
sp|Q6NYC1|JMJD6_HUMAN Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 OS=Homo sapiens OX=9606 GN=JMJD6 PE=1 SV=1	0.33860820953142196	0.20065785084713772	JMJD6
sp|Q6NYC8|PPR18_HUMAN Phostensin OS=Homo sapiens OX=9606 GN=PPP1R18 PE=1 SV=1	0.06395908932414	0.01952620423092477	PPP1R18
sp|Q6NZI2|CAVN1_HUMAN Caveolae-associated protein 1 OS=Homo sapiens OX=9606 GN=CAVIN1 PE=1 SV=1	1.2293563793732916	-0.15926990398623708	CAVIN1
sp|Q6P161|RM54_HUMAN Large ribosomal subunit protein mL54 OS=Homo sapiens OX=9606 GN=MRPL54 PE=1 SV=1	0.7841770267592363	-0.34735477562945954	MRPL54
sp|Q6P179|ERAP2_HUMAN Endoplasmic reticulum aminopeptidase 2 OS=Homo sapiens OX=9606 GN=ERAP2 PE=1 SV=2	0.9637425751832992	-0.2182626665109838	ERAP2
sp|Q6P1A2|MBOA5_HUMAN Lysophospholipid acyltransferase 5 OS=Homo sapiens OX=9606 GN=LPCAT3 PE=1 SV=1	1.0367689028103106	0.43250323172583416	LPCAT3
sp|Q6P1J9|CDC73_HUMAN Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1	0.6164167495722651	-0.2919891815516807	CDC73
sp|Q6P1L8|RM14_HUMAN Large ribosomal subunit protein uL14m OS=Homo sapiens OX=9606 GN=MRPL14 PE=1 SV=1	0.8587945977095777	-0.30780188029588534	MRPL14
sp|Q6P1M0|S27A4_HUMAN Long-chain fatty acid transport protein 4 OS=Homo sapiens OX=9606 GN=SLC27A4 PE=1 SV=1	0.5057635597176684	-0.2787845928159469	SLC27A4
sp|Q6P1M3|L2GL2_HUMAN LLGL scribble cell polarity complex component 2 OS=Homo sapiens OX=9606 GN=LLGL2 PE=1 SV=2	0.4497801859391662	-0.09409805455289644	LLGL2
sp|Q6P1X6|CH082_HUMAN UPF0598 protein C8orf82 OS=Homo sapiens OX=9606 GN=C8orf82 PE=1 SV=2	0.15906652903784446	-0.09634975597518419	C8orf82
sp|Q6P2E9|EDC4_HUMAN Enhancer of mRNA-decapping protein 4 OS=Homo sapiens OX=9606 GN=EDC4 PE=1 SV=1	0.28471881352194806	-0.14796414803527602	EDC4
sp|Q6P2Q9|PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2	0.33899995059667487	0.03692779678015207	PRPF8
sp|Q6P3W7|SCYL2_HUMAN SCY1-like protein 2 OS=Homo sapiens OX=9606 GN=SCYL2 PE=1 SV=1	0.7667940437113763	-0.39221236871250853	SCYL2
sp|Q6P4E1|GOLM2_HUMAN Protein GOLM2 OS=Homo sapiens OX=9606 GN=GOLM2 PE=1 SV=2	1.6727051425471082	-0.6661112773748793	GOLM2
sp|Q6P587|FAHD1_HUMAN Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2	0.48217895350939294	0.14624048184887975	FAHD1
sp|Q6P6C2|ALKB5_HUMAN RNA demethylase ALKBH5 OS=Homo sapiens OX=9606 GN=ALKBH5 PE=1 SV=2	0.2594600732579564	-0.10235042473789657	ALKBH5
sp|Q6P996|PDXD1_HUMAN Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=2	0.2229127591533023	0.07526238289758284	PDXDC1
sp|Q6P9B6|MEAK7_HUMAN MTOR-associated protein MEAK7 OS=Homo sapiens OX=9606 GN=MEAK7 PE=1 SV=2	0.01938152360393599	-0.012235246719613221	MEAK7
sp|Q6PCE3|PGM2L_HUMAN Glucose 1,6-bisphosphate synthase OS=Homo sapiens OX=9606 GN=PGM2L1 PE=1 SV=3	2.1170975439969353	0.5136952810652832	PGM2L1
sp|Q6PGP7|SKI3_HUMAN Superkiller complex protein 3 OS=Homo sapiens OX=9606 GN=SKIC3 PE=1 SV=1	0.05633254649799689	-0.04822816279220321	SKIC3
sp|Q6PI48|SYDM_HUMAN Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1	0.17294475121956537	0.13767262353022258	DARS2
sp|Q6PI78|TMM65_HUMAN Transmembrane protein 65 OS=Homo sapiens OX=9606 GN=TMEM65 PE=1 SV=2	0.4146384538186963	-0.2103929093182354	TMEM65
sp|Q6PIU2|NCEH1_HUMAN Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=3	0.6263363644336479	0.08694741154846053	NCEH1
sp|Q6PJT7|ZC3HE_HUMAN Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZC3H14 PE=1 SV=1	0.3263131985600188	-0.19120878939362984	ZC3H14
sp|Q6PJW8|CNST_HUMAN Consortin OS=Homo sapiens OX=9606 GN=CNST PE=1 SV=3	7.3639725213812515	-2.0018185777281894	CNST
sp|Q6PKG0|LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2	0.036611558700966024	-0.01746459115225174	LARP1
sp|Q6STE5|SMRD3_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 OS=Homo sapiens OX=9606 GN=SMARCD3 PE=1 SV=1	0.9984951188375352	-0.308264137086803	SMARCD3
sp|Q6SZW1|SARM1_HUMAN NAD(+) hydrolase SARM1 OS=Homo sapiens OX=9606 GN=SARM1 PE=1 SV=1	0.15014934486674705	0.11428094157377044	SARM1
sp|Q6UB35|C1TM_HUMAN Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1	0.2339221085046926	-0.11009800341521098	MTHFD1L
sp|Q6UN15|FIP1_HUMAN Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1	1.2464617465303829	0.2285258758334343	FIP1L1
sp|Q6UVK1|CSPG4_HUMAN Chondroitin sulfate proteoglycan 4 OS=Homo sapiens OX=9606 GN=CSPG4 PE=1 SV=2	0.673713112166061	-0.20110428923164214	CSPG4
sp|Q6UVY6|MOXD1_HUMAN DBH-like monooxygenase protein 1 OS=Homo sapiens OX=9606 GN=MOXD1 PE=1 SV=1	1.3073755615788378	-0.5446090263094808	MOXD1
sp|Q6UW02|CP20A_HUMAN Cytochrome P450 20A1 OS=Homo sapiens OX=9606 GN=CYP20A1 PE=1 SV=1	0.018610853327036502	0.011412073393055833	CYP20A1
sp|Q6UW63|PLGT2_HUMAN Protein O-glucosyltransferase 2 OS=Homo sapiens OX=9606 GN=POGLUT2 PE=1 SV=1	0.1478388761849171	-0.08724033731886394	POGLUT2
sp|Q6UW68|TM205_HUMAN Transmembrane protein 205 OS=Homo sapiens OX=9606 GN=TMEM205 PE=1 SV=1	0.09394652101337536	0.065081305365187	TMEM205
sp|Q6UWP7|LCLT1_HUMAN Lysocardiolipin acyltransferase 1 OS=Homo sapiens OX=9606 GN=LCLAT1 PE=1 SV=1	0.07201305925686932	0.05011071001638279	LCLAT1
sp|Q6UX04|CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1	2.799034129914048	-0.587579225891857	CWC27
sp|Q6UXD5|SE6L2_HUMAN Seizure 6-like protein 2 OS=Homo sapiens OX=9606 GN=SEZ6L2 PE=1 SV=2	1.6487935752794685	-0.3476845650815248	SEZ6L2
sp|Q6UXH1|CREL2_HUMAN Protein disulfide isomerase CRELD2 OS=Homo sapiens OX=9606 GN=CRELD2 PE=1 SV=1	0.13599526299633882	-0.09486948656206784	CRELD2
sp|Q6UXN9|WDR82_HUMAN WD repeat-containing protein 82 OS=Homo sapiens OX=9606 GN=WDR82 PE=1 SV=1	0.3100966239772837	-0.22865026512123698	WDR82
sp|Q6UXV4|MIC27_HUMAN MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1	0.7959468520413506	0.2276466279948739	APOOL
sp|Q6VN20|RBP10_HUMAN Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1	7.498100674305583	-2.127038546836039	RANBP10
sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3	3.917235672778621	-0.3107662522838231	MPRIP
sp|Q6WRX3|ZY11A_HUMAN Protein zyg-11 homolog A OS=Homo sapiens OX=9606 GN=ZYG11A PE=2 SV=3	0.7859939248657496	-0.1944320925181917	ZYG11A
sp|Q6X4U4|SOSD1_HUMAN Sclerostin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SOSTDC1 PE=1 SV=2	0.5767484902416296	0.2374073918428269	SOSTDC1
sp|Q6XR72|ZNT10_HUMAN Calcium/manganese antiporter SLC30A10 OS=Homo sapiens OX=9606 GN=SLC30A10 PE=1 SV=2	6.719551085080476	2.001486638888422	SLC30A10
sp|Q6Y7W6|GGYF2_HUMAN GRB10-interacting GYF protein 2 OS=Homo sapiens OX=9606 GN=GIGYF2 PE=1 SV=1	0.092955859108676	-0.06832871734703327	GIGYF2
sp|Q6YHK3|CD109_HUMAN CD109 antigen OS=Homo sapiens OX=9606 GN=CD109 PE=1 SV=2	1.4617455847926735	-0.16738540692770415	CD109
sp|Q6YN16|HSDL2_HUMAN Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1	0.12281460309710421	-0.03494839067586325	HSDL2
sp|Q6YP21|KAT3_HUMAN Kynurenine--oxoglutarate transaminase 3 OS=Homo sapiens OX=9606 GN=KYAT3 PE=1 SV=1	0.13670576556236017	-0.011796460138451703	KYAT3
sp|Q6ZN16|M3K15_HUMAN Mitogen-activated protein kinase kinase kinase 15 OS=Homo sapiens OX=9606 GN=MAP3K15 PE=1 SV=2	5.812562733661495	-1.6559149186686868	MAP3K15
sp|Q6ZRP7|QSOX2_HUMAN Sulfhydryl oxidase 2 OS=Homo sapiens OX=9606 GN=QSOX2 PE=1 SV=3	0.04463472248178205	0.03734561151928806	QSOX2
sp|Q6ZRS2|SRCAP_HUMAN Helicase SRCAP OS=Homo sapiens OX=9606 GN=SRCAP PE=1 SV=3	2.5971035566041647	0.577255384963328	SRCAP
sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens OX=9606 PE=2 SV=2	0.17366451518582435	-0.09646184638472749	sp|Q6ZSR9|YJ005_HUMAN
sp|Q6ZVM7|TM1L2_HUMAN TOM1-like protein 2 OS=Homo sapiens OX=9606 GN=TOM1L2 PE=1 SV=1	0.5041039946867539	0.14559991150046067	TOM1L2
sp|Q6ZXV5|TMTC3_HUMAN Protein O-mannosyl-transferase TMTC3 OS=Homo sapiens OX=9606 GN=TMTC3 PE=1 SV=2	1.6582991932408637	0.2884029998946914	TMTC3
sp|Q70CQ2|UBP34_HUMAN Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2	0.46928764238127435	-0.1105212605650574	USP34
sp|Q70UQ0|IKIP_HUMAN Inhibitor of nuclear factor kappa-B kinase-interacting protein OS=Homo sapiens OX=9606 GN=IKBIP PE=1 SV=1	1.7425402555190561	-0.24881940538162273	IKBIP
sp|Q71DI3|H32_HUMAN Histone H3.2 OS=Homo sapiens OX=9606 GN=H3C15 PE=1 SV=3	0.02866233098519177	-0.005761834840211089	H3C15
sp|Q71RC2|LARP4_HUMAN La-related protein 4 OS=Homo sapiens OX=9606 GN=LARP4 PE=1 SV=3	0.018024366248575462	-0.015016708398993828	LARP4
sp|Q71RG4|TMUB2_HUMAN Transmembrane and ubiquitin-like domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TMUB2 PE=1 SV=2	0.007113322880192932	0.003701157978681535	TMUB2
sp|Q71UM5|RS27L_HUMAN Ribosomal protein eS27-like OS=Homo sapiens OX=9606 GN=RPS27L PE=1 SV=3	0.07392128219188465	-0.05057587748956882	RPS27L
sp|Q7KYR7|BT2A1_HUMAN Butyrophilin subfamily 2 member A1 OS=Homo sapiens OX=9606 GN=BTN2A1 PE=1 SV=3	1.6876451857723134	0.1999473236514866	BTN2A1
sp|Q7KZ85|SPT6H_HUMAN Transcription elongation factor SPT6 OS=Homo sapiens OX=9606 GN=SUPT6H PE=1 SV=2	1.3993189342373185	-0.266389804945836	SUPT6H
sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1	0.5270682332401662	0.036036269847116165	SND1
sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2	2.626776657586934	-0.270471314844662	DDX46
sp|Q7L0Y3|TM10C_HUMAN tRNA methyltransferase 10 homolog C OS=Homo sapiens OX=9606 GN=TRMT10C PE=1 SV=2	1.443729522046933	0.29969468263478055	TRMT10C
sp|Q7L1Q6|5MP2_HUMAN eIF5-mimic protein 2 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1	0.1694080618934896	-0.05718291468255576	BZW1
sp|Q7L2E3|DHX30_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1	0.017763231547759974	-0.011006734087241066	DHX30
sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1	0.1443670167734387	0.038715187640852466	EIF3M
sp|Q7L2J0|MEPCE_HUMAN 7SK snRNA methylphosphate capping enzyme OS=Homo sapiens OX=9606 GN=MEPCE PE=1 SV=1	0.1087982953174849	-0.12055566127113071	MEPCE
sp|Q7L311|ARMX2_HUMAN Armadillo repeat-containing X-linked protein 2 OS=Homo sapiens OX=9606 GN=ARMCX2 PE=2 SV=1	0.5070735750280719	-0.0658382678695611	ARMCX2
sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1	0.19743849228981275	-0.0889194818593338	CYFIP1
sp|Q7L5D6|GET4_HUMAN Golgi to ER traffic protein 4 homolog OS=Homo sapiens OX=9606 GN=GET4 PE=1 SV=1	0.7369524533014121	0.3345841719204625	GET4
sp|Q7L5N1|CSN6_HUMAN COP9 signalosome complex subunit 6 OS=Homo sapiens OX=9606 GN=COPS6 PE=1 SV=1	1.1275635135772375	-0.5437122900072373	COPS6
sp|Q7L5N7|PCAT2_HUMAN Lysophosphatidylcholine acyltransferase 2 OS=Homo sapiens OX=9606 GN=LPCAT2 PE=1 SV=1	0.12928058692588418	-0.10755139181587436	LPCAT2
sp|Q7L775|EPMIP_HUMAN EPM2A-interacting protein 1 OS=Homo sapiens OX=9606 GN=EPM2AIP1 PE=1 SV=1	0.2323447222364366	0.1025757211216789	EPM2AIP1
sp|Q7L7X3|TAOK1_HUMAN Serine/threonine-protein kinase TAO1 OS=Homo sapiens OX=9606 GN=TAOK1 PE=1 SV=1	0.3146826391764529	0.16071556985383117	TAOK1
sp|Q7L9L4|MOB1B_HUMAN MOB kinase activator 1B OS=Homo sapiens OX=9606 GN=MOB1B PE=1 SV=3	0.07204029036888433	0.028138248600449223	MOB1B
sp|Q7LBC6|KDM3B_HUMAN Lysine-specific demethylase 3B OS=Homo sapiens OX=9606 GN=KDM3B PE=1 SV=2	0.7614439894630931	-0.24815392497374966	KDM3B
sp|Q7LGA3|HS2ST_HUMAN Heparan sulfate 2-O-sulfotransferase 1 OS=Homo sapiens OX=9606 GN=HS2ST1 PE=1 SV=1	0.6050450958122404	-0.23884190931894467	HS2ST1
sp|Q7RTV0|PHF5A_HUMAN PHD finger-like domain-containing protein 5A OS=Homo sapiens OX=9606 GN=PHF5A PE=1 SV=1	0.1372482520634621	-0.07390605394788968	PHF5A
sp|Q7Z2T5|TRM1L_HUMAN TRMT1-like protein OS=Homo sapiens OX=9606 GN=TRMT1L PE=1 SV=2	0.2323447222364366	-0.17571198081147377	TRMT1L
sp|Q7Z2W4|ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens OX=9606 GN=ZC3HAV1 PE=1 SV=3	0.3803864482744492	-0.0917886507418274	ZC3HAV1
sp|Q7Z2W9|RM21_HUMAN Large ribosomal subunit protein bL21m OS=Homo sapiens OX=9606 GN=MRPL21 PE=1 SV=2	0.7267189848967931	-0.2053360754781781	MRPL21
sp|Q7Z3B1|NEGR1_HUMAN Neuronal growth regulator 1 OS=Homo sapiens OX=9606 GN=NEGR1 PE=1 SV=3	1.3110003718244305	-0.49511260434188353	NEGR1
sp|Q7Z3B4|NUP54_HUMAN Nucleoporin p54 OS=Homo sapiens OX=9606 GN=NUP54 PE=1 SV=2	0.9460168747490982	-0.2730758289531741	NUP54
sp|Q7Z3D4|LYSM3_HUMAN LysM and putative peptidoglycan-binding domain-containing protein 3 OS=Homo sapiens OX=9606 GN=LYSMD3 PE=1 SV=2	0.6861765365641405	-0.15758716598282185	LYSMD3
sp|Q7Z3E5|ARMC9_HUMAN LisH domain-containing protein ARMC9 OS=Homo sapiens OX=9606 GN=ARMC9 PE=1 SV=3	3.4946124314082674	-0.6447856341526695	ARMC9
sp|Q7Z3K3|POGZ_HUMAN Pogo transposable element with ZNF domain OS=Homo sapiens OX=9606 GN=POGZ PE=1 SV=2	0.16004159752974853	0.14664799984102905	POGZ
sp|Q7Z3U7|MON2_HUMAN Protein MON2 homolog OS=Homo sapiens OX=9606 GN=MON2 PE=1 SV=3	0.06893880488695045	-0.05538482374688414	MON2
sp|Q7Z406|MYH14_HUMAN Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2	0.9077660548558136	-0.13166023802822402	MYH14
sp|Q7Z417|NUFP2_HUMAN FMR1-interacting protein NUFIP2 OS=Homo sapiens OX=9606 GN=NUFIP2 PE=1 SV=1	0.047979309864665	0.03916495995691516	NUFIP2
sp|Q7Z434|MAVS_HUMAN Mitochondrial antiviral-signaling protein OS=Homo sapiens OX=9606 GN=MAVS PE=1 SV=2	0.9893799329285949	-0.35474205015567334	MAVS
sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1	0.024752805176164745	-0.01081770147931238	CLASP1
sp|Q7Z478|DHX29_HUMAN ATP-dependent RNA helicase DHX29 OS=Homo sapiens OX=9606 GN=DHX29 PE=1 SV=2	1.591934379999269	-0.49826496123710884	DHX29
sp|Q7Z4H8|PLGT3_HUMAN Protein O-glucosyltransferase 3 OS=Homo sapiens OX=9606 GN=POGLUT3 PE=1 SV=2	0.9687023055582351	0.12373583754660022	POGLUT3
sp|Q7Z4Q2|HEAT3_HUMAN HEAT repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=HEATR3 PE=1 SV=2	0.2892711011773884	-0.08783279850014314	HEATR3
sp|Q7Z4R8|CF120_HUMAN UPF0669 protein C6orf120 OS=Homo sapiens OX=9606 GN=C6orf120 PE=1 SV=1	7.772118969100068	-3.128375709073116	C6orf120
sp|Q7Z4V5|HDGR2_HUMAN Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens OX=9606 GN=HDGFL2 PE=1 SV=1	0.030856106988762348	0.020638487621488927	HDGFL2
sp|Q7Z4W1|DCXR_HUMAN L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2	0.12128520584649094	-0.04633429211515083	DCXR
sp|Q7Z5L9|I2BP2_HUMAN Interferon regulatory factor 2-binding protein 2 OS=Homo sapiens OX=9606 GN=IRF2BP2 PE=1 SV=2	0.6488078765323922	-0.34922015899529935	IRF2BP2
sp|Q7Z6Z7|HUWE1_HUMAN E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3	1.4095241847522035	-0.25377954772704825	HUWE1
sp|Q7Z739|YTHD3_HUMAN YTH domain-containing family protein 3 OS=Homo sapiens OX=9606 GN=YTHDF3 PE=1 SV=1	0.10212515895587515	-0.05634869779671803	YTHDF3
sp|Q7Z7F7|RM55_HUMAN Large ribosomal subunit protein mL55 OS=Homo sapiens OX=9606 GN=MRPL55 PE=1 SV=1	0.11969061676064423	-0.07585935589536669	MRPL55
sp|Q7Z7H5|TMED4_HUMAN Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1	0.10872923343829227	-0.034754971436705695	TMED4
sp|Q7Z7H8|RM10_HUMAN Large ribosomal subunit protein uL10m OS=Homo sapiens OX=9606 GN=MRPL10 PE=1 SV=3	0.5623934003454123	-0.25257101688068145	MRPL10
sp|Q7Z7K0|COXM1_HUMAN COX assembly mitochondrial protein homolog OS=Homo sapiens OX=9606 GN=CMC1 PE=1 SV=1	0.03621425949027992	-0.006696492570899659	CMC1
sp|Q7Z7K6|CENPV_HUMAN Centromere protein V OS=Homo sapiens OX=9606 GN=CENPV PE=1 SV=1	0.3623502873484462	-0.19839148968583636	CENPV
sp|Q86SF2|GALT7_HUMAN N-acetylgalactosaminyltransferase 7 OS=Homo sapiens OX=9606 GN=GALNT7 PE=1 SV=1	0.9382699824596142	-0.14316314513494266	GALNT7
sp|Q86SJ2|AMGO2_HUMAN Amphoterin-induced protein 2 OS=Homo sapiens OX=9606 GN=AMIGO2 PE=1 SV=1	0.1312909020729376	0.055723045444986186	AMIGO2
sp|Q86SK9|SCD5_HUMAN Stearoyl-CoA desaturase 5 OS=Homo sapiens OX=9606 GN=SCD5 PE=1 SV=2	9.249896456230669	-2.4718670789831956	SCD5
sp|Q86SR1|GLT10_HUMAN Polypeptide N-acetylgalactosaminyltransferase 10 OS=Homo sapiens OX=9606 GN=GALNT10 PE=1 SV=2	0.5556614322727413	0.13507286937684326	GALNT10
sp|Q86SX6|GLRX5_HUMAN Glutaredoxin-related protein 5, mitochondrial OS=Homo sapiens OX=9606 GN=GLRX5 PE=1 SV=2	0.870950417836452	-0.10392596820932065	GLRX5
sp|Q86T03|PP4P1_HUMAN Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase OS=Homo sapiens OX=9606 GN=PIP4P1 PE=1 SV=1	8.281260389802062	2.339052698265905	PIP4P1
sp|Q86TB9|PATL1_HUMAN Protein PAT1 homolog 1 OS=Homo sapiens OX=9606 GN=PATL1 PE=1 SV=2	0.33073396458417254	0.15989616006624097	PATL1
sp|Q86TG7|PEG10_HUMAN Retrotransposon-derived protein PEG10 OS=Homo sapiens OX=9606 GN=PEG10 PE=1 SV=2	0.7162188731732033	-0.3004884571016201	PEG10
sp|Q86TI2|DPP9_HUMAN Dipeptidyl peptidase 9 OS=Homo sapiens OX=9606 GN=DPP9 PE=1 SV=3	1.269769753430793	-0.47872770523776875	DPP9
sp|Q86TS9|RM52_HUMAN Large ribosomal subunit protein mL52 OS=Homo sapiens OX=9606 GN=MRPL52 PE=1 SV=2	0.9539915045875428	-0.39955720574658327	MRPL52
sp|Q86TU7|SETD3_HUMAN Actin-histidine N-methyltransferase OS=Homo sapiens OX=9606 GN=SETD3 PE=1 SV=1	0.45950139844656634	0.1982279031441634	SETD3
sp|Q86U38|NOP9_HUMAN Nucleolar protein 9 OS=Homo sapiens OX=9606 GN=NOP9 PE=1 SV=1	0.41577535317164427	-0.23820741090789754	NOP9
sp|Q86U42|PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3	0.017763231547759974	-0.010193984508645837	PABPN1
sp|Q86UE4|LYRIC_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=2	1.6326901996646932	-0.19506816586434822	MTDH
sp|Q86UP2|KTN1_HUMAN Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1	1.2697353549104058	-0.09983394176291882	KTN1
sp|Q86UV5|UBP48_HUMAN Ubiquitin carboxyl-terminal hydrolase 48 OS=Homo sapiens OX=9606 GN=USP48 PE=1 SV=1	0.2482367121549927	0.11517892943832253	USP48
sp|Q86UY8|NT5D3_HUMAN 5'-nucleotidase domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NT5DC3 PE=1 SV=1	0.014049491685989096	-0.008268334375998054	NT5DC3
sp|Q86V48|LUZP1_HUMAN Leucine zipper protein 1 OS=Homo sapiens OX=9606 GN=LUZP1 PE=1 SV=2	1.044875755936226	-0.4065190162319081	LUZP1
sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3	1.1679395473621763	0.12048611732500003	ALYREF
sp|Q86VM9|ZCH18_HUMAN Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2	0.1532958502851687	-0.0746455714713895	ZC3H18
